r,t,y,TotalCapacityAnnual
"Region1","IMP_LNG",2028,0
"Region1","IMP_LNG",2029,0
"Region1","IMP_LNG",2030,0
"Region1","IMP_LNG",2031,0
"Region1","IMP_LNG",2032,0
"Region1","IMP_LNG",2033,0
"Region1","IMP_LNG",2034,0
"Region1","IMP_LNG",2035,0
"Region1","IMP_LPG",2018,327.732391587159
"Region1","IMP_LPG",2019,300.421358869887
"Region1","IMP_LPG",2020,273.110326325633
"Region1","IMP_LPG",2021,245.79929360236
"Region1","IMP_LPG",2022,218.488261061106
"Region1","IMP_LPG",2023,191.177228336834
"Region1","IMP_LPG",2024,163.86619579558
"Region1","IMP_LPG",2025,136.555163163316
"Region1","IMP_LPG",2026,109.244130530053
"Region1","IMP_LPG",2027,81.9330978977898
"Region1","IMP_LPG",2028,54.6220652645265
"Region1","IMP_LPG",2029,27.3110326322632
"Region1","IMP_LPG",2030,0
"Region1","IMP_LPG",2031,0
"Region1","IMP_LPG",2032,0
"Region1","IMP_LPG",2033,0
"Region1","IMP_LPG",2034,0
"Region1","IMP_LPG",2035,0
"Region1","IMP_OIL",2018,0
"Region1","IMP_OIL",2019,0
"Region1","IMP_OIL",2020,0
"Region1","IMP_OIL",2021,0
"Region1","IMP_OIL",2022,0
"Region1","IMP_OIL",2023,0
"Region1","IMP_OIL",2024,0
"Region1","IMP_OIL",2025,0
"Region1","IMP_OIL",2026,0
"Region1","IMP_OIL",2027,0
"Region1","IMP_OIL",2028,0
"Region1","IMP_OIL",2029,0
"Region1","IMP_OIL",2030,0
"Region1","IMP_OIL",2031,0
"Region1","IMP_OIL",2032,0
"Region1","IMP_OIL",2033,0
"Region1","IMP_OIL",2034,0
"Region1","IMP_OIL",2035,0
"Region1","IMP_OILPRD",2018,0
"Region1","IMP_OILPRD",2019,0
"Region1","IMP_OILPRD",2020,0
"Region1","IMP_OILPRD",2021,0
"Region1","IMP_OILPRD",2022,0
"Region1","IMP_OILPRD",2023,0
"Region1","IMP_OILPRD",2024,0
"Region1","IMP_OILPRD",2025,0
"Region1","IMP_OILPRD",2026,0
"Region1","IMP_OILPRD",2027,0
"Region1","IMP_OILPRD",2028,0
"Region1","IMP_OILPRD",2029,0
"Region1","IMP_OILPRD",2030,0
"Region1","IMP_OILPRD",2031,0
"Region1","IMP_OILPRD",2032,0
"Region1","IMP_OILPRD",2033,0
"Region1","IMP_OILPRD",2034,0
"Region1","IMP_OILPRD",2035,0
"Region1","IND_BIO_AUTOPRD",2018,58.1738673557356
"Region1","IND_BIO_AUTOPRD",2019,66.3975066506651
"Region1","IND_BIO_AUTOPRD",2020,72.7988484348435
"Region1","IND_BIO_AUTOPRD",2021,79.6929704470447
"Region1","IND_BIO_AUTOPRD",2022,87.1141658165817
"Region1","IND_BIO_AUTOPRD",2023,95.0989806980699
"Region1","IND_BIO_AUTOPRD",2024,103.686356735674
"Region1","IND_BIO_AUTOPRD",2025,112.917782628263
"Region1","IND_BIO_AUTOPRD",2026,122.83745469547
"Region1","IND_BIO_AUTOPRD",2027,133.492447594759
"Region1","IND_BIO_AUTOPRD",2028,144.932895289529
"Region1","IND_BIO_AUTOPRD",2029,157.212183318332
"Region1","IND_BIO_AUTOPRD",2030,170.387152865287
"Region1","IND_BIO_AUTOPRD",2031,184.518317081708
"Region1","IND_BIO_AUTOPRD",2032,199.670091059106
"Region1","IND_BIO_AUTOPRD",2033,215.91103540354
"Region1","IND_BIO_AUTOPRD",2034,233.314114911491
"Region1","IND_BIO_AUTOPRD",2035,251.95697329733
"Region1","IND_CHEM_BIO_001",2018,50.0778099309931
"Region1","IND_CHEM_BIO_001",2019,50.0778099309931
"Region1","IND_CHEM_BIO_001",2020,50.0778099309931
"Region1","IND_CHEM_BIO_001",2021,50.0778099309931
"Region1","IND_CHEM_BIO_001",2022,50.0778099309931
"Region1","IND_CHEM_BIO_001",2023,50.0778099309931
"Region1","IND_CHEM_BIO_001",2024,50.0778099309931
"Region1","IND_CHEM_BIO_001",2025,50.0778099309931
"Region1","IND_CHEM_BIO_001",2026,50.0778099309931
"Region1","IND_CHEM_BIO_001",2027,50.0778099309931
"Region1","IND_CHEM_BIO_001",2028,50.0778099309931
"Region1","IND_CHEM_BIO_001",2029,50.0778099309931
"Region1","IND_CHEM_BIO_001",2030,50.0778099309931
"Region1","IND_CHEM_BIO_001",2031,50.0778099309931
"Region1","IND_CHEM_BIO_001",2032,50.0778099309931
"Region1","IND_CHEM_BIO_001",2033,50.0778099309931
"Region1","IND_CHEM_BIO_001",2034,50.0778099309931
"Region1","IND_CHEM_BIO_001",2035,50.0778099309931
"Region1","IND_CHEM_COA_001",2018,228.132245324532
"Region1","IND_CHEM_COA_001",2019,254.668688308831
"Region1","IND_CHEM_COA_001",2020,282.146348644865
"Region1","IND_CHEM_COA_001",2021,310.615201810181
"Region1","IND_CHEM_COA_001",2022,340.12787689769
"Region1","IND_CHEM_COA_001",2023,370.739797329733
"Region1","IND_CHEM_COA_001",2024,402.509329672967
"Region1","IND_CHEM_COA_001",2025,435.497939023902
"Region1","IND_CHEM_COA_001",2026,469.770354805481
"Region1","IND_CHEM_COA_001",2027,505.394742804281
"Region1","IND_CHEM_COA_001",2028,542.442887944794
"Region1","IND_CHEM_COA_001",2029,580.990388405841
"Region1","IND_CHEM_COA_001",2030,621.11685358536
"Region1","IND_CHEM_COA_001",2031,654.09613641364
"Region1","IND_CHEM_COA_001",2032,688.826512251225
"Region1","IND_CHEM_COA_001",2033,725.40095729573
"Region1","IND_CHEM_COA_001",2034,763.917387838784
"Region1","IND_CHEM_COA_001",2035,804.47891389139
"Region1","IND_CHEM_DSL_001",2018,55.6420110411041
"Region1","IND_CHEM_DSL_001",2019,55.6420110411041
"Region1","IND_CHEM_DSL_001",2020,55.6420110411041
"Region1","IND_CHEM_DSL_001",2021,55.6420110411041
"Region1","IND_CHEM_DSL_001",2022,55.6420110411041
"Region1","IND_CHEM_DSL_001",2023,55.6420110411041
"Region1","IND_CHEM_DSL_001",2024,55.6420110411041
"Region1","IND_CHEM_DSL_001",2025,55.6420110411041
"Region1","IND_CHEM_DSL_001",2026,55.6420110411041
"Region1","IND_CHEM_DSL_001",2027,55.6420110411041
"Region1","IND_CHEM_DSL_001",2028,55.6420110411041
"Region1","IND_CHEM_DSL_001",2029,55.6420110411041
"Region1","IND_CHEM_DSL_001",2030,55.6420110411041
"Region1","IND_CHEM_DSL_001",2031,55.6420110411041
"Region1","IND_CHEM_DSL_001",2032,55.6420110411041
"Region1","IND_CHEM_DSL_001",2033,55.6420110411041
"Region1","IND_CHEM_DSL_001",2034,55.6420110411041
"Region1","IND_CHEM_DSL_001",2035,55.6420110411041
"Region1","IND_CHEM_ELC_001",2018,109.602248439569
"Region1","IND_CHEM_ELC_001",2019,109.602248439569
"Region1","IND_CHEM_ELC_001",2020,115.421771061093
"Region1","IND_CHEM_ELC_001",2021,115.421771061093
"Region1","IND_CHEM_ELC_001",2022,120.960983062155
"Region1","IND_CHEM_ELC_001",2023,134.800823472669
"Region1","IND_CHEM_ELC_001",2024,134.800823472669
"Region1","IND_CHEM_ELC_001",2025,147.165569235521
"Region1","IND_CHEM_ELC_001",2026,214.576457037204
"Region1","IND_CHEM_ELC_001",2027,214.576457037204
"Region1","IND_CHEM_ELC_001",2028,234.508156212333
"Region1","IND_CHEM_ELC_001",2029,234.508156212333
"Region1","IND_CHEM_ELC_001",2030,234.508156212333
"Region1","IND_CHEM_ELC_001",2031,257.324565327457
"Region1","IND_CHEM_ELC_001",2032,290.375900531227
"Region1","IND_CHEM_ELC_001",2033,358.714759375938
"Region1","IND_CHEM_ELC_001",2034,367.397828899429
"Region1","IND_CHEM_ELC_001",2035,397.819243324332
"Region1","IND_CHEM_NGS_001",2018,222.56804410441
"Region1","IND_CHEM_NGS_001",2019,234.385682868287
"Region1","IND_CHEM_NGS_001",2020,246.830799679968
"Region1","IND_CHEM_NGS_001",2021,259.936711671167
"Region1","IND_CHEM_NGS_001",2022,273.738504950495
"Region1","IND_CHEM_NGS_001",2023,295.365723458299
"Region1","IND_CHEM_NGS_001",2024,303.579493349335
"Region1","IND_CHEM_NGS_001",2025,327.421046286705
"Region1","IND_CHEM_NGS_001",2026,354.549798679868
"Region1","IND_CHEM_NGS_001",2027,354.549798679868
"Region1","IND_CHEM_NGS_001",2028,373.375238923892
"Region1","IND_CHEM_NGS_001",2029,393.200248824883
"Region1","IND_CHEM_NGS_001",2030,414.077902190219
"Region1","IND_CHEM_NGS_001",2031,436.06409090909
"Region1","IND_CHEM_NGS_001",2032,459.217674767477
"Region1","IND_CHEM_NGS_001",2033,483.600638563856
"Region1","IND_CHEM_NGS_001",2034,509.278258325832
"Region1","IND_CHEM_NGS_001",2035,536.319276127613
"Region1","IND_CMNT_COA_001",2018,474.960206250625
"Region1","IND_CMNT_COA_001",2019,494.573194109411
"Region1","IND_CMNT_COA_001",2020,514.89498989899
"Region1","IND_CMNT_COA_001",2021,535.95262670067
"Region1","IND_CMNT_COA_001",2022,557.774168533854
"Region1","IND_CMNT_COA_001",2023,580.388749950995
"Region1","IND_CMNT_COA_001",2024,603.826616496651
"Region1","IND_CMNT_COA_001",2025,628.119167390739
"Region1","IND_CMNT_COA_001",2026,653.298999172917
"Region1","IND_CMNT_COA_001",2027,679.399951778178
"Region1","IND_CMNT_COA_001",2028,706.457155817582
"Region1","IND_CMNT_COA_001",2029,734.50708129913
"Region1","IND_CMNT_COA_001",2030,763.587589718972
"Region1","IND_CMNT_COA_001",2031,792.709933603357
"Region1","IND_CMNT_COA_001",2032,822.942970927093
"Region1","IND_CMNT_COA_001",2033,854.329060126012
"Region1","IND_CMNT_COA_001",2034,886.912178137813
"Region1","IND_CMNT_COA_001",2035,920.737979117911
"Region1","IND_CMNT_DSL_001",2018,12.3366287328733
"Region1","IND_CMNT_DSL_001",2019,12.3366287328733
"Region1","IND_CMNT_DSL_001",2020,12.3366287328733
"Region1","IND_CMNT_DSL_001",2021,12.3366287328733
"Region1","IND_CMNT_DSL_001",2022,12.3366287328733
"Region1","IND_CMNT_DSL_001",2023,12.3366287328733
"Region1","IND_CMNT_DSL_001",2024,12.3366287328733
"Region1","IND_CMNT_DSL_001",2025,12.3366287328733
"Region1","IND_CMNT_DSL_001",2026,12.3366287328733
"Region1","IND_CMNT_DSL_001",2027,12.3366287328733
"Region1","IND_CMNT_DSL_001",2028,12.3366287328733
"Region1","IND_CMNT_DSL_001",2029,12.3366287328733
"Region1","IND_CMNT_DSL_001",2030,12.3366287328733
"Region1","IND_CMNT_DSL_001",2031,12.3366287328733
"Region1","IND_CMNT_DSL_001",2032,12.3366287328733
"Region1","IND_CMNT_DSL_001",2033,12.3366287328733
"Region1","IND_CMNT_DSL_001",2034,12.3366287328733
"Region1","IND_CMNT_DSL_001",2035,12.3366287328733
"Region1","IND_CMNT_ELC_001",2018,36.079729903537
"Region1","IND_CMNT_ELC_001",2019,37.7962341692255
"Region1","IND_CMNT_ELC_001",2020,37.7962341692255
"Region1","IND_CMNT_ELC_001",2021,37.7962341692255
"Region1","IND_CMNT_ELC_001",2022,37.7962341692255
"Region1","IND_CMNT_ELC_001",2023,43.505130319652
"Region1","IND_CMNT_ELC_001",2024,45.1643654813694
"Region1","IND_CMNT_ELC_001",2025,46.8868819368262
"Region1","IND_CMNT_ELC_001",2026,48.6750931908455
"Region1","IND_CMNT_ELC_001",2027,50.5315047285795
"Region1","IND_CMNT_ELC_001",2028,59.0362802382445
"Region1","IND_CMNT_ELC_001",2029,59.0362802382445
"Region1","IND_CMNT_ELC_001",2030,59.0362802382445
"Region1","IND_CMNT_ELC_001",2031,59.0362802382445
"Region1","IND_CMNT_ELC_001",2032,60.931157310384
"Region1","IND_CMNT_ELC_001",2033,63.2550009078873
"Region1","IND_CMNT_ELC_001",2034,88.8392862845445
"Region1","IND_CMNT_ELC_001",2035,108.138350675067
"Region1","IND_CMNT_NGS_001",2018,129.534601660166
"Region1","IND_CMNT_NGS_001",2019,134.474900990099
"Region1","IND_CMNT_NGS_001",2020,139.603617661766
"Region1","IND_CMNT_NGS_001",2021,144.927937493749
"Region1","IND_CMNT_NGS_001",2022,150.455320832083
"Region1","IND_CMNT_NGS_001",2023,161.001140037396
"Region1","IND_CMNT_NGS_001",2024,184.857552555235
"Region1","IND_CMNT_NGS_001",2025,184.857552555235
"Region1","IND_CMNT_NGS_001",2026,187.745709849182
"Region1","IND_CMNT_NGS_001",2027,187.745709849182
"Region1","IND_CMNT_NGS_001",2028,188.3389679968
"Region1","IND_CMNT_NGS_001",2029,195.52199759976
"Region1","IND_CMNT_NGS_001",2030,202.97897959796
"Region1","IND_CMNT_NGS_001",2031,210.720362136214
"Region1","IND_CMNT_NGS_001",2032,218.75699219922
"Region1","IND_CMNT_NGS_001",2033,227.100129812981
"Region1","IND_CMNT_NGS_001",2034,235.761465146515
"Region1","IND_CMNT_NGS_001",2035,247.816698693614
"Region1","IND_FOOD_BIO_001",2018,168.701170917092
"Region1","IND_FOOD_BIO_001",2019,168.701170917092
"Region1","IND_FOOD_BIO_001",2020,168.701170917092
"Region1","IND_FOOD_BIO_001",2021,168.701170917092
"Region1","IND_FOOD_BIO_001",2022,168.701170917092
"Region1","IND_FOOD_BIO_001",2023,168.701170917092
"Region1","IND_FOOD_BIO_001",2024,168.701170917092
"Region1","IND_FOOD_BIO_001",2025,168.701170917092
"Region1","IND_FOOD_BIO_001",2026,168.701170917092
"Region1","IND_FOOD_BIO_001",2027,168.701170917092
"Region1","IND_FOOD_BIO_001",2028,168.701170917092
"Region1","IND_FOOD_BIO_001",2029,168.701170917092
"Region1","IND_FOOD_BIO_001",2030,168.701170917092
"Region1","IND_FOOD_BIO_001",2031,168.701170917092
"Region1","IND_FOOD_BIO_001",2032,168.701170917092
"Region1","IND_FOOD_BIO_001",2033,168.701170917092
"Region1","IND_FOOD_BIO_001",2034,168.701170917092
"Region1","IND_FOOD_BIO_001",2035,168.701170917092
"Region1","IND_FOOD_COA_001",2018,150.463206610661
"Region1","IND_FOOD_COA_001",2019,192.752850855086
"Region1","IND_FOOD_COA_001",2020,236.130495989599
"Region1","IND_FOOD_COA_001",2021,280.652478437844
"Region1","IND_FOOD_COA_001",2022,326.378051835184
"Region1","IND_FOOD_COA_001",2023,373.36953830383
"Region1","IND_FOOD_COA_001",2024,421.692486458648
"Region1","IND_FOOD_COA_001",2025,471.415839423943
"Region1","IND_FOOD_COA_001",2026,522.612110011001
"Region1","IND_FOOD_COA_001",2027,575.357565736574
"Region1","IND_FOOD_COA_001",2028,629.73242340234
"Region1","IND_FOOD_COA_001",2029,685.821053212322
"Region1","IND_FOOD_COA_001",2030,743.712194219424
"Region1","IND_FOOD_COA_001",2031,782.221555085509
"Region1","IND_FOOD_COA_001",2032,822.724927972798
"Region1","IND_FOOD_COA_001",2033,865.325562326233
"Region1","IND_FOOD_COA_001",2034,910.132053995398
"Region1","IND_FOOD_COA_001",2035,957.258622172221
"Region1","IND_FOOD_DSL_001",2018,86.6303310331033
"Region1","IND_FOOD_DSL_001",2019,86.6303310331033
"Region1","IND_FOOD_DSL_001",2020,86.6303310331033
"Region1","IND_FOOD_DSL_001",2021,86.6303310331033
"Region1","IND_FOOD_DSL_001",2022,86.6303310331033
"Region1","IND_FOOD_DSL_001",2023,86.6303310331033
"Region1","IND_FOOD_DSL_001",2024,86.6303310331033
"Region1","IND_FOOD_DSL_001",2025,86.6303310331033
"Region1","IND_FOOD_DSL_001",2026,86.6303310331033
"Region1","IND_FOOD_DSL_001",2027,86.6303310331033
"Region1","IND_FOOD_DSL_001",2028,86.6303310331033
"Region1","IND_FOOD_DSL_001",2029,86.6303310331033
"Region1","IND_FOOD_DSL_001",2030,86.6303310331033
"Region1","IND_FOOD_DSL_001",2031,86.6303310331033
"Region1","IND_FOOD_DSL_001",2032,86.6303310331033
"Region1","IND_FOOD_DSL_001",2033,86.6303310331033
"Region1","IND_FOOD_DSL_001",2034,86.6303310331033
"Region1","IND_FOOD_DSL_001",2035,86.6303310331033
"Region1","IND_FOOD_ELC_001",2018,81.894394921101
"Region1","IND_FOOD_ELC_001",2019,110.723648266954
"Region1","IND_FOOD_ELC_001",2020,110.723648266954
"Region1","IND_FOOD_ELC_001",2021,110.723648266954
"Region1","IND_FOOD_ELC_001",2022,111.192878753632
"Region1","IND_FOOD_ELC_001",2023,129.622668991003
"Region1","IND_FOOD_ELC_001",2024,129.622668991003
"Region1","IND_FOOD_ELC_001",2025,133.219800955168
"Region1","IND_FOOD_ELC_001",2026,133.219800955169
"Region1","IND_FOOD_ELC_001",2027,133.219800955169
"Region1","IND_FOOD_ELC_001",2028,144.540379364479
"Region1","IND_FOOD_ELC_001",2029,144.540379364479
"Region1","IND_FOOD_ELC_001",2030,144.540379364479
"Region1","IND_FOOD_ELC_001",2031,144.540379364479
"Region1","IND_FOOD_ELC_001",2032,152.024669226404
"Region1","IND_FOOD_ELC_001",2033,159.896495044449
"Region1","IND_FOOD_ELC_001",2034,168.175923415926
"Region1","IND_FOOD_ELC_001",2035,176.884059939474
"Region1","IND_FOOD_NGS_001",2018,50.154402170217
"Region1","IND_FOOD_NGS_001",2019,52.7513933093309
"Region1","IND_FOOD_NGS_001",2020,55.4828564456446
"Region1","IND_FOOD_NGS_001",2021,58.3557545354535
"Region1","IND_FOOD_NGS_001",2022,61.3774110711071
"Region1","IND_FOOD_NGS_001",2023,65.5368665373802
"Region1","IND_FOOD_NGS_001",2024,76.045984140817
"Region1","IND_FOOD_NGS_001",2025,83.0324927143697
"Region1","IND_FOOD_NGS_001",2026,83.0917349534956
"Region1","IND_FOOD_NGS_001",2027,83.0917349534956
"Region1","IND_FOOD_NGS_001",2028,83.0917349534952
"Region1","IND_FOOD_NGS_001",2029,87.3942186718672
"Region1","IND_FOOD_NGS_001",2030,91.9194846684668
"Region1","IND_FOOD_NGS_001",2031,96.6790686068604
"Region1","IND_FOOD_NGS_001",2032,101.685103410341
"Region1","IND_FOOD_NGS_001",2033,106.950350335034
"Region1","IND_FOOD_NGS_001",2034,112.488231323132
"Region1","IND_FOOD_NGS_001",2035,118.312863486349
"Region1","IND_OTH_BIO",2018,116.347734711471
"Region1","IND_OTH_BIO",2019,132.79501330133
"Region1","IND_OTH_BIO",2020,145.597696869687
"Region1","IND_OTH_BIO",2021,159.385940894089
"Region1","IND_OTH_BIO",2022,174.228331633163
"Region1","IND_OTH_BIO",2023,190.19796139614
"Region1","IND_OTH_BIO",2024,207.372713471347
"Region1","IND_OTH_BIO",2025,225.835565256526
"Region1","IND_OTH_BIO",2026,245.674909390939
"Region1","IND_OTH_BIO",2027,266.984895189519
"Region1","IND_OTH_BIO",2028,289.865790579058
"Region1","IND_OTH_BIO",2029,314.424366636664
"Region1","IND_OTH_BIO",2030,340.774305730573
"Region1","IND_OTH_BIO",2031,369.036634163416
"Region1","IND_OTH_BIO",2032,399.340182118212
"Region1","IND_OTH_BIO",2033,431.822070807081
"Region1","IND_OTH_BIO",2034,466.628229822982
"Region1","IND_OTH_BIO",2035,503.91394659466
"Region1","IND_OTH_COA_001",2018,222.848667866787
"Region1","IND_OTH_COA_001",2019,240.488711239124
"Region1","IND_OTH_COA_001",2020,263.063162134212
"Region1","IND_OTH_COA_001",2021,286.010392507251
"Region1","IND_OTH_COA_001",2022,309.333985006501
"Region1","IND_OTH_COA_001",2023,333.036850644064
"Region1","IND_OTH_COA_001",2024,357.121146023602
"Region1","IND_OTH_COA_001",2025,381.588188177817
"Region1","IND_OTH_COA_001",2026,406.438356944696
"Region1","IND_OTH_COA_001",2027,431.670991458146
"Region1","IND_OTH_COA_001",2028,457.284279227923
"Region1","IND_OTH_COA_001",2029,483.275135665569
"Region1","IND_OTH_COA_001",2030,509.639073607361
"Region1","IND_OTH_COA_001",2031,526.559253125313
"Region1","IND_OTH_COA_001",2032,543.838762076208
"Region1","IND_OTH_COA_001",2033,561.46802070207
"Region1","IND_OTH_COA_001",2034,579.435417141714
"Region1","IND_OTH_COA_001",2035,597.727117711772
"Region1","IND_OTH_DSL_001",2018,115.656731073107
"Region1","IND_OTH_DSL_001",2019,115.656731073107
"Region1","IND_OTH_DSL_001",2020,115.656731073107
"Region1","IND_OTH_DSL_001",2021,115.656731073107
"Region1","IND_OTH_DSL_001",2022,115.656731073107
"Region1","IND_OTH_DSL_001",2023,115.656731073107
"Region1","IND_OTH_DSL_001",2024,115.656731073107
"Region1","IND_OTH_DSL_001",2025,115.656731073107
"Region1","IND_OTH_DSL_001",2026,115.656731073107
"Region1","IND_OTH_DSL_001",2027,115.656731073107
"Region1","IND_OTH_DSL_001",2028,115.656731073107
"Region1","IND_OTH_DSL_001",2029,115.656731073107
"Region1","IND_OTH_DSL_001",2030,115.656731073107
"Region1","IND_OTH_DSL_001",2031,115.656731073107
"Region1","IND_OTH_DSL_001",2032,115.656731073107
"Region1","IND_OTH_DSL_001",2033,115.656731073107
"Region1","IND_OTH_DSL_001",2034,115.656731073107
"Region1","IND_OTH_DSL_001",2035,115.656731073107
"Region1","IND_OTH_ELC_001",2018,185.354840533825
"Region1","IND_OTH_ELC_001",2019,196.294714614737
"Region1","IND_OTH_ELC_001",2020,203.744517294526
"Region1","IND_OTH_ELC_001",2021,250.523424437299
"Region1","IND_OTH_ELC_001",2022,289.720383508982
"Region1","IND_OTH_ELC_001",2023,289.720383508982
"Region1","IND_OTH_ELC_001",2024,289.720383508982
"Region1","IND_OTH_ELC_001",2025,319.559417482489
"Region1","IND_OTH_ELC_001",2026,319.559417482489
"Region1","IND_OTH_ELC_001",2027,359.003494988124
"Region1","IND_OTH_ELC_001",2028,400.590736222428
"Region1","IND_OTH_ELC_001",2029,489.197862353963
"Region1","IND_OTH_ELC_001",2030,582.67176520944
"Region1","IND_OTH_ELC_001",2031,651.897425739116
"Region1","IND_OTH_ELC_001",2032,702.302809480948
"Region1","IND_OTH_ELC_001",2033,713.174772592481
"Region1","IND_OTH_ELC_001",2034,778.91204260426
"Region1","IND_OTH_ELC_001",2035,787.862681483862
"Region1","IND_OTH_LPG_001",2018,2.07301086308628
"Region1","IND_OTH_LPG_001",2019,2.07301086308628
"Region1","IND_OTH_LPG_001",2020,2.07301086308628
"Region1","IND_OTH_LPG_001",2021,2.07301086308628
"Region1","IND_OTH_LPG_001",2022,2.07301086308628
"Region1","IND_OTH_LPG_001",2023,2.07301086308628
"Region1","IND_OTH_LPG_001",2024,2.07301086308628
"Region1","IND_OTH_LPG_001",2025,2.07301086308628
"Region1","IND_OTH_LPG_001",2026,2.07301086308628
"Region1","IND_OTH_LPG_001",2027,2.07301086308628
"Region1","IND_OTH_LPG_001",2028,2.07301086308628
"Region1","IND_OTH_LPG_001",2029,2.07301086308628
"Region1","IND_OTH_LPG_001",2030,2.07301086308628
"Region1","IND_OTH_LPG_001",2031,2.07301086308628
"Region1","IND_OTH_LPG_001",2032,2.07301086308628
"Region1","IND_OTH_LPG_001",2033,2.07301086308628
"Region1","IND_OTH_LPG_001",2034,2.07301086308628
"Region1","IND_OTH_LPG_001",2035,2.07301086308628
"Region1","IND_OTH_NGS_001",2018,294.970010615114
"Region1","IND_OTH_NGS_001",2019,309.006695369537
"Region1","IND_OTH_NGS_001",2020,325.424237423742
"Region1","IND_OTH_NGS_001",2021,342.71404440444
"Region1","IND_OTH_NGS_001",2022,360.922459745975
"Region1","IND_OTH_NGS_001",2023,385.405491895142
"Region1","IND_OTH_NGS_001",2024,400.292931393139
"Region1","IND_OTH_NGS_001",2025,434.231339757633
"Region1","IND_OTH_NGS_001",2026,471.410127412495
"Region1","IND_OTH_NGS_001",2027,471.410127412495
"Region1","IND_OTH_NGS_001",2028,492.386283828383
"Region1","IND_OTH_NGS_001",2029,518.546793179318
"Region1","IND_OTH_NGS_001",2030,546.097211821181
"Region1","IND_OTH_NGS_001",2031,575.111385638564
"Region1","IND_OTH_NGS_001",2032,605.667084008401
"Region1","IND_OTH_NGS_001",2033,637.846208320831
"Region1","IND_OTH_NGS_001",2034,671.73501110111
"Region1","IND_OTH_NGS_001",2035,710.487892813026
"Region1","IND_TEXT_COA_001",2018,273.81558269827
"Region1","IND_TEXT_COA_001",2019,296.011917831783
"Region1","IND_TEXT_COA_001",2020,315.654404830483
"Region1","IND_TEXT_COA_001",2021,336.171627412741
"Region1","IND_TEXT_COA_001",2022,357.608879267927
"Region1","IND_TEXT_COA_001",2023,380.013799519952
"Region1","IND_TEXT_COA_001",2024,403.436493959396
"Region1","IND_TEXT_COA_001",2025,427.929662866287
"Region1","IND_TEXT_COA_001",2026,453.548735203521
"Region1","IND_TEXT_COA_001",2027,480.352010346035
"Region1","IND_TEXT_COA_001",2028,508.400806046604
"Region1","IND_TEXT_COA_001",2029,537.759615439544
"Region1","IND_TEXT_COA_001",2030,568.496270747075
"Region1","IND_TEXT_COA_001",2031,597.932964466447
"Region1","IND_TEXT_COA_001",2032,628.893888008802
"Region1","IND_TEXT_COA_001",2033,661.457965606561
"Region1","IND_TEXT_COA_001",2034,695.708208830883
"Region1","IND_TEXT_COA_001",2035,731.731926992699
"Region1","IND_TEXT_DSL_001",2018,32.9898292429243
"Region1","IND_TEXT_DSL_001",2019,32.9898292429243
"Region1","IND_TEXT_DSL_001",2020,32.9898292429243
"Region1","IND_TEXT_DSL_001",2021,32.9898292429243
"Region1","IND_TEXT_DSL_001",2022,32.9898292429243
"Region1","IND_TEXT_DSL_001",2023,32.9898292429243
"Region1","IND_TEXT_DSL_001",2024,32.9898292429243
"Region1","IND_TEXT_DSL_001",2025,32.9898292429243
"Region1","IND_TEXT_DSL_001",2026,32.9898292429243
"Region1","IND_TEXT_DSL_001",2027,32.9898292429243
"Region1","IND_TEXT_DSL_001",2028,32.9898292429243
"Region1","IND_TEXT_DSL_001",2029,32.9898292429243
"Region1","IND_TEXT_DSL_001",2030,32.9898292429243
"Region1","IND_TEXT_DSL_001",2031,32.9898292429243
"Region1","IND_TEXT_DSL_001",2032,32.9898292429243
"Region1","IND_TEXT_DSL_001",2033,32.9898292429243
"Region1","IND_TEXT_DSL_001",2034,32.9898292429243
"Region1","IND_TEXT_DSL_001",2035,32.9898292429243
"Region1","IND_TEXT_ELC_001",2018,208.195892830263
"Region1","IND_TEXT_ELC_001",2019,208.195892830263
"Region1","IND_TEXT_ELC_001",2020,238.190728362516
"Region1","IND_TEXT_ELC_001",2021,238.190728362516
"Region1","IND_TEXT_ELC_001",2022,243.556266291996
"Region1","IND_TEXT_ELC_001",2023,260.269853963224
"Region1","IND_TEXT_ELC_001",2024,317.749771677168
"Region1","IND_TEXT_ELC_001",2025,334.202830483048
"Region1","IND_TEXT_ELC_001",2026,334.202830483049
"Region1","IND_TEXT_ELC_001",2027,369.708876387639
"Region1","IND_TEXT_ELC_001",2028,370.307409101133
"Region1","IND_TEXT_ELC_001",2029,370.307409101133
"Region1","IND_TEXT_ELC_001",2030,370.307409101133
"Region1","IND_TEXT_ELC_001",2031,370.307409101133
"Region1","IND_TEXT_ELC_001",2032,370.307409101133
"Region1","IND_TEXT_ELC_001",2033,380.850856774941
"Region1","IND_TEXT_ELC_001",2034,380.850856774942
"Region1","IND_TEXT_ELC_001",2035,428.168149307376
"Region1","IND_TEXT_NGS_001",2018,23.0928804680468
"Region1","IND_TEXT_NGS_001",2019,24.5566469146915
"Region1","IND_TEXT_NGS_001",2020,25.8281882188219
"Region1","IND_TEXT_NGS_001",2021,27.1655698469847
"Region1","IND_TEXT_NGS_001",2022,28.572200990099
"Region1","IND_TEXT_NGS_001",2023,33.747360145234
"Region1","IND_TEXT_NGS_001",2024,38.6805782478248
"Region1","IND_TEXT_NGS_001",2025,38.6805782478248
"Region1","IND_TEXT_NGS_001",2026,38.6805782478248
"Region1","IND_TEXT_NGS_001",2027,38.6805782478248
